所属大类	专栏名	名称	价格	下载量	星级	评论数	收藏数	点赞数	图片信息	图片id	作者	上线时间	版本
精选-热门字体	 	你如星辰不可得	6.00	37539	0.0		5039	10193	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920016279/preview_fonts_0_50.png', 'magazineWebp': None}]	920016279	字言字库	2020-04-01	3.0.1
精选-热门字体	 	山海星辰亦不如你	6.00	394	0.0		23	47	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024390/preview_fonts_0_50.png', 'magazineWebp': None}]	920024390	字言字库	2020-09-21	3.0.1
精选-热门字体	 	芝士酸奶体	6.00	8569	0.0		1049	1431	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023905/preview_fonts_0_50.png', 'magazineWebp': None}]	920023905	星辰字库	2020-09-11	3.0.1
精选-热门字体	 	文道楷体	6.00	8100	0.0		856	892	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920006840/preview_fonts_0_50.png', 'magazineWebp': None}]	920006840	文道字库	2019-08-06	3.0.1
精选-热门字体	 	深情不相离	6.00	280047	0.0		34891	45554	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010829/preview_fonts_0_50.png', 'magazineWebp': None}]	920010829	字语坊字库	2019-11-15	3.0.3
精选-热门字体	 	写给你的第七封信	5.00	381944	0.0		45191	96320	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920013561/preview_fonts_0_50.png', 'magazineWebp': None}]	920013561	字言字库	2020-01-19	3.0.5
精选-热门字体	 	唯独你是我的欢喜	6.00	19085	0.0		822	2175	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_0_50.png', 'magazineWebp': None}]	920022300	行云字库	2020-08-11	3.0.1
精选-热门字体	 	方正拼音体大字库	5.00	170179	0.0		8238	22715	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/preview_fonts_0.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920014192/preview_fonts_0_50.png', 'magazineWebp': None}]	920014192	方正字库	2020-02-12	3.0.1
精选-热门字体	 	喜欢你总藏不住	6.00	574	0.0		36	73	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024303/preview_fonts_0_50.png', 'magazineWebp': None}]	920024303	以品字库	2020-09-19	3.0.1
精选-热门字体	 	你今天真好看吖	6.00	488	0.0		28	22	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024376/preview_fonts_0_50.png', 'magazineWebp': None}]	920024376	金石手迹	2020-09-21	3.0.1
精选-热门字体	 	奶熊银河日报社	6.00	18845	0.0		2521	4735	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023409/preview_fonts_0_50.png', 'magazineWebp': None}]	920023409	字语坊字库	2020-09-03	3.0.1
精选-热门字体	 	风一样的男孩子	3.00	338565	0.0		14556	34394	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920015723/preview_fonts_0_50.png', 'magazineWebp': None}]	920015723	汉仪字库	2020-03-20	3.0.9
精选-热门字体	 	朗月拼音体	6.00	2447	0.0		123	241	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920023937/preview_fonts_0_50.png', 'magazineWebp': None}]	920023937	汉仪字库	2020-09-11	3.0.1
精选-热门字体	 	倾城一笑醉红尘	6.00	636	0.0		42	69	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024309/preview_fonts_0_50.png', 'magazineWebp': None}]	920024309	字语坊字库	2020-09-19	3.0.1
精选-热门字体	 	我的故事你的心事	6.00	924	0.0		64	171	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/pic_font_default.jpg', 'magazineWebp': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/pic_font_square.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/preview_fonts_0.jpg', 'magazineWebp': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/preview_fonts_1_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/preview_fonts_2_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/preview_fonts_3_90.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/preview_fonts_4_90.png', 'magazineWebp': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/pic_font_default_41.png', 'magazineWebp': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024274/preview_fonts_0_50.png', 'magazineWebp': None}]	920024274	字言字库	2020-09-18	3.0.1
